name	kind	query	description	comment	url	source
Z431770938	SMILES	CC=1C=C(O)N=C(N1)C2CC2	""	"ENAMINE library"	""	ENAMINE
Z359352908	SMILES	Br.CC(C)C(N(C)C)C(=O)O	""	"ENAMINE library"	""	ENAMINE
Z952016278	SMILES	OC(=O)C1=CSC(I)=C1	""	"ENAMINE library"	""	ENAMINE
Z813019992	SMILES	O=C1NC(=NC=2CCCC21)C=3C=CC=CN3	""	"ENAMINE library"	""	ENAMINE
Z445210538	SMILES	C1CC(CCN1)C2=NC=CN2	""	"ENAMINE library"	""	ENAMINE
Z607864824	SMILES	Cl.C1CCC(NC1)C=2N=CON2	""	"ENAMINE library"	""	ENAMINE
Z777882282	SMILES	CC1=NN2C(C)=CC(C)=NC2=C1C(=O)N3CCC3	""	"ENAMINE library"	""	ENAMINE
Z1192103311	SMILES	CSC=1C=C(OC1C)C(=O)O	""	"ENAMINE library"	""	ENAMINE
Z381389692	SMILES	CN1C=C(C(=O)O)C(=N1)C=2C=CC(F)=CC2F	""	"ENAMINE library"	""	ENAMINE
Z1212795791	SMILES	CN1CCCC(C1C=2C=CC=C(Cl)C2)C(=O)O	""	"ENAMINE library"	""	ENAMINE
Z431770914	SMILES	CC=1C=C(O)N=C(N1)C(C)(C)C	""	"ENAMINE library"	""	ENAMINE
Z381402552	SMILES	CC(C)(C)C=1N=CC(N)=CN1	""	"ENAMINE library"	""	ENAMINE
Z1157710337	SMILES	CSC1=NC=2N=CC=CC2O1	""	"ENAMINE library"	""	ENAMINE
Z1180109871	SMILES	OC(=O)C=1C=CC=C(C1)N2C=CN=C2	""	"ENAMINE library"	""	ENAMINE
Z111570746	SMILES	BrC1=CNC2=NC=NC2=C1	""	"ENAMINE library"	""	ENAMINE
Z815579438	SMILES	CC=1C=C(C=CC1N)C(F)(F)C(F)(F)F	""	"ENAMINE library"	""	ENAMINE
Z281773786	SMILES	Cl.ClC=1C=CC(=CC1)C2CCCN2	""	"ENAMINE library"	""	ENAMINE
Z57127362	SMILES	OC=1C=CC(Br)=CC1	""	"ENAMINE library"	""	ENAMINE
Z104476062	SMILES	CC(C)(C)C=1C=CC(O)=C(O)C1	""	"ENAMINE library"	""	ENAMINE
Z1126977501	SMILES	CC=1C=CC(CCC(=O)N2CCS(=O)CC2)=C(C)C1	""	"ENAMINE library"	""	ENAMINE
Z804949052	SMILES	Cl.C1CC(CCN1)C2=NC(=NN2)C=3C=CC=CC3	""	"ENAMINE library"	""	ENAMINE
Z390143644	SMILES	NC=1N=CN=C2C=CSC12	""	"ENAMINE library"	""	ENAMINE
Z55017634	SMILES	CS(=O)(=O)NCC=1C=CC=CN1	""	"ENAMINE library"	""	ENAMINE
Z335442460	SMILES	C1CC(CCN1)C=2C=NNC2	""	"ENAMINE library"	""	ENAMINE
Z988984030	SMILES	OCCN1N=CC=C1C2CCNCC2	""	"ENAMINE library"	""	ENAMINE
Z970071366	SMILES	COCC(O)C=1C=CC=C(N)C1	""	"ENAMINE library"	""	ENAMINE
Z992314516	SMILES	Cl.COC(=O)C1=CC=CN1C2CCNCC2	""	"ENAMINE library"	""	ENAMINE
Z969111018	SMILES	Cl.COC=1C=CC=CC1CC2CCCNC2	""	"ENAMINE library"	""	ENAMINE
Z990948112	SMILES	I.O=C1CCNC2=NCCN21	""	"ENAMINE library"	""	ENAMINE
Z295407990	SMILES	CC=1C=CSC1C2=NN=C(N)O2	""	"ENAMINE library"	""	ENAMINE
Z425344472	SMILES	Cl.CNC=1C=CC=CC1S(=O)(=O)N(C)C	""	"ENAMINE library"	""	ENAMINE
Z363994998	SMILES	Cl.NCCC1=CC=C(I)S1	""	"ENAMINE library"	""	ENAMINE
Z1238793494	SMILES	CS(=O)CC(N)C=1C=CC=CC1	""	"ENAMINE library"	""	ENAMINE
Z1232553103	SMILES	FC(F)(F)C(=O)NC1CCC=CC1	""	"ENAMINE library"	""	ENAMINE
Z255150032	SMILES	NC1=CC(=NO1)C2=CC=CS2	""	"ENAMINE library"	""	ENAMINE
Z1259303180	SMILES	Cl.O=C(CC1CCCN1)C=2C=CC=CC2	""	"ENAMINE library"	""	ENAMINE
Z1262327686	SMILES	OC(=O)C1=CC(=NS1)C=2C=CC=CC2	""	"ENAMINE library"	""	ENAMINE
Z1020851224	SMILES	Cl.Cl.C1NCC1OC=2C=CN=CC2	""	"ENAMINE library"	""	ENAMINE
Z362783884	SMILES	NC=1N=CC=CC1OC(F)F	""	"ENAMINE library"	""	ENAMINE
Z334686348	SMILES	Cl.NC1CCC=2C1=CC=CC2Br	""	"ENAMINE library"	""	ENAMINE
Z285662728	SMILES	Cl.O=C(C1CCCCN1)N2CCOCC2	""	"ENAMINE library"	""	ENAMINE
Z351731380	SMILES	CC(C)CCC1=NN=C(N)O1	""	"ENAMINE library"	""	ENAMINE
Z318778322	SMILES	Cl.CC(C)N1C=C(N)C=N1	""	"ENAMINE library"	""	ENAMINE
Z1065630414	SMILES	NC=1N=CC(CO)=CC1Cl	""	"ENAMINE library"	""	ENAMINE
Z431999492	SMILES	Cl.O=S1(=O)CCNCC1	""	"ENAMINE library"	""	ENAMINE
Z431702478	SMILES	CC(C)(C)C1=NC(=N)SN1	""	"ENAMINE library"	""	ENAMINE
Z989735942	SMILES	CC=1N=C(CN2CCC(CC2)C3=CC=NN3)OC1C	""	"ENAMINE library"	""	ENAMINE
Z991125718	SMILES	Br.C(CC1=CC=CS1)NC2=NCCCN2	""	"ENAMINE library"	""	ENAMINE
Z599630034	SMILES	CSCC(=O)NC(=O)NC1CCCCC1	""	"ENAMINE library"	""	ENAMINE
Z956093930	SMILES	COC=1C=CC(Br)=CC1CNS(=O)(=O)C	""	"ENAMINE library"	""	ENAMINE
Z31721192	SMILES	O=C(CC1=CC=CS1)N2CCOCC2	""	"ENAMINE library"	""	ENAMINE
Z56784551	SMILES	CC1=CC(=O)C=C(O1)C(F)(F)F	""	"ENAMINE library"	""	ENAMINE
Z56787652	SMILES	OCC1=CN(N=C1C=2C=CC=NC2)C=3C=CC=CC3	""	"ENAMINE library"	""	ENAMINE
Z27795291	SMILES	COC=1C=CC=C(NC(=O)C=2C=CC=NC2)C1	""	"ENAMINE library"	""	ENAMINE
Z56756146	SMILES	CC=1N=CC(Cl)=C(N)C1Cl	""	"ENAMINE library"	""	ENAMINE
Z56785490	SMILES	NC=1C=CC=CC1N2CCOCC2	""	"ENAMINE library"	""	ENAMINE
Z56767233	SMILES	Br.NC1=NCCN1C=2C=CC=CC2	""	"ENAMINE library"	""	ENAMINE
Z55148954	SMILES	CC=1C=C(N)N(N1)C=2C=CC=CN2	""	"ENAMINE library"	""	ENAMINE
Z56796061	SMILES	OC(=O)C=1NC=2C=CC=CC2C1Br	""	"ENAMINE library"	""	ENAMINE
Z44427161	SMILES	O=C1CC(N2CCCCC2)C(=O)N1C=3C=CC=CC3	""	"ENAMINE library"	""	ENAMINE
Z56791052	SMILES	CCN1C(=O)C(=O)C=2C=CC=CC12	""	"ENAMINE library"	""	ENAMINE
Z56928662	SMILES	NC1=NC(SCC=2C=CC=CC2)=NS1	""	"ENAMINE library"	""	ENAMINE
Z316101240	SMILES	OC(=O)C1CSCN1C(=O)C=2C=CC(Cl)=CC2	""	"ENAMINE library"	""	ENAMINE
Z814228682	SMILES	CC1CCCCN1C(=O)NCC=2C=CC=CC2N3C=CN=C3	""	"ENAMINE library"	""	ENAMINE
Z1021248074	SMILES	O=C(NC1CCCCC1)N2CCC(CC2)N3C=CN=C3	""	"ENAMINE library"	""	ENAMINE
Z381413208	SMILES	ClC=1C=CN=C(C1)C(=O)N2CCSCC2	""	"ENAMINE library"	""	ENAMINE
Z1136423015	SMILES	CC(C)N1C(C(CC1=O)C(=O)O)C2=CC=C(C)S2	""	"ENAMINE library"	""	ENAMINE
Z133955524	SMILES	CS(=O)(=O)N(CC=1C=CN=CC1)C2CC2	""	"ENAMINE library"	""	ENAMINE
Z970405952	SMILES	CC(N(C)C(=O)C1=CN=C(C)S1)C=2C=CC(F)=C(F)C2	""	"ENAMINE library"	""	ENAMINE
Z53038398	SMILES	CNS(=O)(=O)C=1C=CC=2OCCC2C1	""	"ENAMINE library"	""	ENAMINE
Z240712906	SMILES	O=C(NC=1C=NC=2C=CC=CC2C1)C3CCCO3	""	"ENAMINE library"	""	ENAMINE
Z56755902	SMILES	OCCOC=1C=CC=CC1O	""	"ENAMINE library"	""	ENAMINE
Z56761943	SMILES	CC(C)C=1N=C(C)C=C(O)N1	""	"ENAMINE library"	""	ENAMINE
Z1023973256	SMILES	ClC1=CNC(=C1)C(=O)N2CCCC(C2)N3C=CC=N3	""	"ENAMINE library"	""	ENAMINE
Z111542054	SMILES	Cl.C1CC=2SC=CC2C(N1)C=3C=CC=CC3	""	"ENAMINE library"	""	ENAMINE
Z994488026	SMILES	Cl.Cl.NCC1=NCCCN1	""	"ENAMINE library"	""	ENAMINE
Z650502666	SMILES	CN1C=CC(CSC=2C=CC(F)=CC2)=CC1=O	""	"ENAMINE library"	""	ENAMINE
Z432063142	SMILES	Br.CC=1C=CC(=O)NN1	""	"ENAMINE library"	""	ENAMINE
Z50146884	SMILES	CC=1C=C(C)N(C)N1.OS(=O)(=O)O	""	"ENAMINE library"	""	ENAMINE
Z204042038	SMILES	Cl.CC=1C=C(N)SN1	""	"ENAMINE library"	""	ENAMINE
Z91874699	SMILES	O=C1N(CC2CCCO2)C=NC=3C=CC=CC13	""	"ENAMINE library"	""	ENAMINE
Z1171662755	SMILES	CC1=NC(=CN1)C(=O)NC=2C=CC(F)=CC2	""	"ENAMINE library"	""	ENAMINE
Z1139192314	SMILES	O=C1NC=NC=2NCCCC21	""	"ENAMINE library"	""	ENAMINE
Z1139296602	SMILES	CC1=NN=C2CN(CCN12)C(=O)C=3C=CC=4CCCC4C3	""	"ENAMINE library"	""	ENAMINE
Z815305358	SMILES	NC=1ON=CC1C=2C=CC=CC2	""	"ENAMINE library"	""	ENAMINE
Z1020945160	SMILES	NC=1C=C(ON1)C=2C=CC=CC2	""	"ENAMINE library"	""	ENAMINE
Z360055716	SMILES	COC=1C=C(OC)C(=CC1Cl)[C@H](C)O	""	"ENAMINE library"	""	ENAMINE
Z367445654	SMILES	Cl.CC=1C=NN(C2CCCC=3C=CC=CC23)C1N	""	"ENAMINE library"	""	ENAMINE
Z1147245035	SMILES	OC(=O)CN1CCCC=2SC=CC2C1=O	""	"ENAMINE library"	""	ENAMINE
Z1054109944	SMILES	CN(C1CCN(CC1)C=2C=CC=CN2)C(=O)NCC#C	""	"ENAMINE library"	""	ENAMINE
Z1083558742	SMILES	CC=1C=CC=CC1C(=O)NC=2C=CC=CC2C3=NN=CN3C	""	"ENAMINE library"	""	ENAMINE
Z406361486	SMILES	Cl.NC=1C=CC2=NC=CN2C1	""	"ENAMINE library"	""	ENAMINE
Z343211224	SMILES	OC(=O)C1CC=2C=CC=CC2N1	""	"ENAMINE library"	""	ENAMINE
Z361887368	SMILES	[Na+].[O-]S(=O)C=1C=CC=CC1	""	"ENAMINE library"	""	ENAMINE
Z1144857090	SMILES	FC=1C=CC=2CCC(NC(=O)C3CCC(=O)N3)C2C1	""	"ENAMINE library"	""	ENAMINE
Z500394090	SMILES	FC=1C=CC=C(CNC(=O)N2CCSCC2)C1	""	"ENAMINE library"	""	ENAMINE
Z228585364	SMILES	OCC=1C=NN(CC=2C=CC=CC2)C1	""	"ENAMINE library"	""	ENAMINE
Z425867692	SMILES	Cl.NC1CN(CC(F)(F)F)C(=O)C1	""	"ENAMINE library"	""	ENAMINE
Z803330146	SMILES	CC1=CSC(=N1)C=2C=CC=C(C2)C(=O)O	""	"ENAMINE library"	""	ENAMINE
Z1235993359	SMILES	Cl.CC(C)C=1OC(=NC1C=2C=CC=CC2)C3CCCN3	""	"ENAMINE library"	""	ENAMINE
Z1139337596	SMILES	CCC1=NC=CN1C2CCCN(C2)C(=O)C=3C=COC3C	""	"ENAMINE library"	""	ENAMINE
Z362847962	SMILES	Cl.CC1CN(CC(C)O1)C=2C=CN=CC2	""	"ENAMINE library"	""	ENAMINE
Z360053626	SMILES	CC(C)N1CC2CCCC(C1)C2O	""	"ENAMINE library"	""	ENAMINE
Z57085790	SMILES	OC1CCSC=2C=CC=CC12	""	"ENAMINE library"	""	ENAMINE
Z1209434366	SMILES	CCCCN1CC(=O)NC1=O	""	"ENAMINE library"	""	ENAMINE
Z96091501	SMILES	Cl.NCCC1CCCO1	""	"ENAMINE library"	""	ENAMINE
Z685625114	SMILES	OC1=NC(=NO1)C=2C=CC=CC2Cl	""	"ENAMINE library"	""	ENAMINE
Z1154254658	SMILES	IC1=CNC=2C=CN=CC12	""	"ENAMINE library"	""	ENAMINE
Z385478654	SMILES	CC1=NC(=NN1)C=2C=CC(Br)=CC2	""	"ENAMINE library"	""	ENAMINE
Z82174544	SMILES	CC1=CN2C=C(Br)C=CC2=N1	""	"ENAMINE library"	""	ENAMINE
Z107184948	SMILES	CC1=CC(COC=2C=CC=C3C=CC(C)=NC23)=NO1	""	"ENAMINE library"	""	ENAMINE
Z815114596	SMILES	OC1CCC=2C1=CC=CC2Cl	""	"ENAMINE library"	""	ENAMINE
Z1172207821	SMILES	OC=1C=NC=C(Br)C1	""	"ENAMINE library"	""	ENAMINE
Z992949130	SMILES	OC1CCCCC1C=2C=CC(F)=CC2	""	"ENAMINE library"	""	ENAMINE
Z823275192	SMILES	OC(C1CCCCC1)C=2C=NC=C(F)C2	""	"ENAMINE library"	""	ENAMINE
Z802556532	SMILES	Cl.Cl.CNCC1=NC(C)=NN1	""	"ENAMINE library"	""	ENAMINE
Z1079132776	SMILES	COC(=O)C=1C(C)=NNC1C	""	"ENAMINE library"	""	ENAMINE
Z425400470	SMILES	COC=1C=CC(=CC1)C(=O)C2=CC=CO2	""	"ENAMINE library"	""	ENAMINE
Z802556292	SMILES	Cl.FC(F)(F)C1CNCCO1	""	"ENAMINE library"	""	ENAMINE
Z1013332166	SMILES	Cl.Cl.NCC1=CN=CN1	""	"ENAMINE library"	""	ENAMINE
Z332382408	SMILES	CC(=O)C=1C=CC(SC2=NC=CN2C)=CC1	""	"ENAMINE library"	""	ENAMINE
Z442321056	SMILES	COC(=O)CN1CC=2C=CC=CC2C1=O	""	"ENAMINE library"	""	ENAMINE
Z285136922	SMILES	BrC=1C=NC=NC1	""	"ENAMINE library"	""	ENAMINE
Z406681626	SMILES	Cl.CNCC(F)(F)C(F)(F)F	""	"ENAMINE library"	""	ENAMINE
Z802894344	SMILES	Cl.CC=1C=C(C=CC1F)C2=NC=CN2	""	"ENAMINE library"	""	ENAMINE
Z1245537914	SMILES	Cl.COC(=O)CC1CSCCN1	""	"ENAMINE library"	""	ENAMINE
Z871779120	SMILES	CC(C)N1NC(=CC1=O)C=2C=CC(F)=CC2	""	"ENAMINE library"	""	ENAMINE
Z851814010	SMILES	CCOC(=O)C1=CSC=N1	""	"ENAMINE library"	""	ENAMINE
Z1126977963	SMILES	O=C(C1CCCC1)N2CCS(=O)CC2	""	"ENAMINE library"	""	ENAMINE
Z382816560	SMILES	NC(CCO)C=1C=CC=CC1	""	"ENAMINE library"	""	ENAMINE
Z734246530	SMILES	Cl.NC(C(=O)C=1C=CC=CC1)C=2C=CC=CC2	""	"ENAMINE library"	""	ENAMINE
Z108544676	SMILES	CN1C=CC(NC(=O)CC2CCCC2)=N1	""	"ENAMINE library"	""	ENAMINE
Z48854831	SMILES	Cl.CNC(=O)C=1SC(=NC)N(C)C1C	""	"ENAMINE library"	""	ENAMINE
Z1171155517	SMILES	COC(=O)C=1N=NC=2C=CC=CC2C1Cl	""	"ENAMINE library"	""	ENAMINE
Z1245735324	SMILES	CS(=O)(=O)C1CSCCN1	""	"ENAMINE library"	""	ENAMINE
Z979743772	SMILES	Cl.NC(CCO)C1CC1	""	"ENAMINE library"	""	ENAMINE
Z1201628122	SMILES	Cl.Cl.CS(=O)CCN1CCNCC1	""	"ENAMINE library"	""	ENAMINE
Z951327036	SMILES	Cl.CCC=1N=CN(C)C1N	""	"ENAMINE library"	""	ENAMINE
Z444351968	SMILES	Cl.NC1CC(C1)C=2C=CC=CC2Cl	""	"ENAMINE library"	""	ENAMINE
Z732783554	SMILES	NC=1C=CC=C(N1)C=2C=CC=3OCCC3C2	""	"ENAMINE library"	""	ENAMINE
Z992944726	SMILES	CNC1=NC(=NO1)C=2C=CC=CC2	""	"ENAMINE library"	""	ENAMINE
Z1139313329	SMILES	O=C(N1CCCCC1CN2C=CC=N2)C=3C=COC3	""	"ENAMINE library"	""	ENAMINE
Z56801148	SMILES	CN1C=CC=C1CC2=NN=C3CCCCCN23	""	"ENAMINE library"	""	ENAMINE
Z54814785	SMILES	O=C(N1CCOCC1)C2=CSC=3CCCCC23	""	"ENAMINE library"	""	ENAMINE
Z56808921	SMILES	FC(F)S(=O)(=O)C=1C=CC(Cl)=CC1	""	"ENAMINE library"	""	ENAMINE
Z44584876	SMILES	CN1CCN(CC1)C(=O)NC2CCCCC2	""	"ENAMINE library"	""	ENAMINE
Z56793124	SMILES	CC=1C=C(C)N(CC=2C=CC(=CC2)C(=O)O)N1	""	"ENAMINE library"	""	ENAMINE
Z56822975	SMILES	CC=1C=C(N)N(N1)C(C)(C)C	""	"ENAMINE library"	""	ENAMINE
Z56818752	SMILES	C1CC2=NN=C(C=3C=CN=CC3)N2C1	""	"ENAMINE library"	""	ENAMINE
Z30168633	SMILES	O=C(NCC=1C=CN=CC1)C2(CC3CC4CC(C3)C2)C4	""	"ENAMINE library"	""	ENAMINE
Z56839694	SMILES	CC=1C=C(NC=2C=CC=CC2)N(C)N1	""	"ENAMINE library"	""	ENAMINE
Z56827753	SMILES	CC(C)CNC1=NCCCS1	""	"ENAMINE library"	""	ENAMINE
Z56839765	SMILES	CC(NC1=NCCS1)C=2C=CC=CC2	""	"ENAMINE library"	""	ENAMINE
Z56824498	SMILES	FC=1C=CC=2NC(=O)C(=O)C2C1	""	"ENAMINE library"	""	ENAMINE
Z56804437	SMILES	OC(=O)C(C1=CN2C=C(Cl)C=CC2=N1)C=3C=CC=CC3	""	"ENAMINE library"	""	ENAMINE
Z56837130	SMILES	[Na+].ClC=1C=CC(Cl)=C(C1)[S-](=O)=O	""	"ENAMINE library"	""	ENAMINE
Z56174506	SMILES	CC=1C=CC(NC2SC(=O)NC2=O)=CC1	""	"ENAMINE library"	""	ENAMINE
Z32928052	SMILES	Cl.CN1CCCN(CC1)C(=O)C2CCCCC2	""	"ENAMINE library"	""	ENAMINE
Z135666374	SMILES	CC=1OC=CC1C(=O)N2CCCCCCC2	""	"ENAMINE library"	""	ENAMINE
Z168887072	SMILES	CC1CN(CC2=CC(C)=NO2)CC(C)O1	""	"ENAMINE library"	""	ENAMINE
Z449374978	SMILES	OC1CCC=2C=C(Br)C=CC2C1	""	"ENAMINE library"	""	ENAMINE
Z20252150	SMILES	CSC1=NN=C(C=2C=CN=CC2)N1C	""	"ENAMINE library"	""	ENAMINE
Z56754345	SMILES	CCCCN1C(=O)NC=2CCCC2C1=O	""	"ENAMINE library"	""	ENAMINE
Z56754206	SMILES	CSC1=NC=C(F)C(=O)N1C	""	"ENAMINE library"	""	ENAMINE
Z31727131	SMILES	CC(=O)N1CCN(CC1)C(=O)C=2C=CC=CC2Cl	""	"ENAMINE library"	""	ENAMINE
Z56917366	SMILES	ON1N=NC=2C=CC(Cl)=CC12	""	"ENAMINE library"	""	ENAMINE
Z45509344	SMILES	O=S(=O)(NC1CCCCC1)C=2C=CC=CC2	""	"ENAMINE library"	""	ENAMINE
Z223456720	SMILES	CN1C=CN=C1C(O)(C2=CNC=3C=CC=CC23)C(F)(F)F	""	"ENAMINE library"	""	ENAMINE
Z56928944	SMILES	OC=1C=CC=2CCCN3CCCC1C32	""	"ENAMINE library"	""	ENAMINE
Z56926636	SMILES	Cl.CC=1C=CC(N)=CC1I	""	"ENAMINE library"	""	ENAMINE
Z85920464	SMILES	C(N1CCNCC1)C=2C=CN=CC2	""	"ENAMINE library"	""	ENAMINE
Z197514090	SMILES	OCC1CCN(CC1)C(=O)C2=CSC=3CCCCC23	""	"ENAMINE library"	""	ENAMINE
Z199468082	SMILES	CN1C=CN=C1C(O)C(F)(F)F	""	"ENAMINE library"	""	ENAMINE
Z57127534	SMILES	OC(=O)C(O)(C=1C=CC=CC1)C=2C=CC=CC2	""	"ENAMINE library"	""	ENAMINE
Z381471078	SMILES	O=C(NC1CCCCCC1)C2COCCO2	""	"ENAMINE library"	""	ENAMINE
Z436479340	SMILES	CCC1N(CCC=2SC=CC12)C(=O)C3CCC(=O)NC3	""	"ENAMINE library"	""	ENAMINE
Z1238547207	SMILES	CN1C(C(CO)CCC1=O)C=2C=CC=C(Cl)C2	""	"ENAMINE library"	""	ENAMINE
Z802568472	SMILES	Cl.NCCS(=O)C=1C=CC=CC1F	""	"ENAMINE library"	""	ENAMINE
Z425773836	SMILES	CC(O)C=1C(F)=CC=CC1N2C=NC=N2	""	"ENAMINE library"	""	ENAMINE
Z1157838209	SMILES	CC1CC(O)C=2C=CC=C(C)C12	""	"ENAMINE library"	""	ENAMINE
Z271901124	SMILES	CS(=O)(=O)C=1C=CC=C(C1)C(=O)N2C3CCC2CC3	""	"ENAMINE library"	""	ENAMINE
Z1201618708	SMILES	COC(=O)C=1SC=CC1Cl	""	"ENAMINE library"	""	ENAMINE
Z104509708	SMILES	Cl.Cl.NCCN1CCCC1	""	"ENAMINE library"	""	ENAMINE
Z104341238	SMILES	OC(=O)C1=CSC(=N1)C=2C=CSC2	""	"ENAMINE library"	""	ENAMINE
Z104474148	SMILES	OC(C1CC2CCN1CC2C=C)C=3C=CN=C4C=CC=CC34	""	"ENAMINE library"	""	ENAMINE
Z1345250547	SMILES	COCC(C)NC(=O)N1CC2C1C3CCC2C3	""	"ENAMINE library"	""	ENAMINE
Z1210574206	SMILES	OC1CC(C2CCCCC2)N(C1)C(=O)NCC(F)(F)F	""	"ENAMINE library"	""	ENAMINE
Z1198173408	SMILES	CC1=CC(O)=CC(=O)N1C2CC2	""	"ENAMINE library"	""	ENAMINE
Z431535362	SMILES	FC(F)(F)C1=CSC(=O)N1	""	"ENAMINE library"	""	ENAMINE
Z1184857743	SMILES	CN1C=CC=2CCNC(=O)C21	""	"ENAMINE library"	""	ENAMINE
Z56820418	SMILES	CC(=O)C1=CC=C(Cl)S1	""	"ENAMINE library"	""	ENAMINE
Z240985414	SMILES	CCOC(=O)C=1OC=NC1C	""	"ENAMINE library"	""	ENAMINE
Z217166136	SMILES	O=S1CCNC=2C=CC=CC12	""	"ENAMINE library"	""	ENAMINE
Z166414022	SMILES	COC(=O)C1=CC=C(C)N1C	""	"ENAMINE library"	""	ENAMINE
Z1198330379	SMILES	BrC=1C=CC=C2C=NOC12	""	"ENAMINE library"	""	ENAMINE
Z56852639	SMILES	FC(F)(F)C1=CC=C(NC(=O)C=2C=CC=CC2)C(=O)N1	""	"ENAMINE library"	""	ENAMINE
Z409910388	SMILES	FC=1C=CC(NC(=O)NC2CC2)=C(Cl)C1	""	"ENAMINE library"	""	ENAMINE
Z224158926	SMILES	OC(=O)C1CCN(CC1)C(=O)C=2C=CSC2	""	"ENAMINE library"	""	ENAMINE
Z91150665	SMILES	CN(CC=1C=CSC1)C(=O)C=2C=CC(F)=CC2	""	"ENAMINE library"	""	ENAMINE
Z220740536	SMILES	CC1CN(CC(C)O1)C(=O)CCN2N=C(C)C=C2C	""	"ENAMINE library"	""	ENAMINE
Z251666974	SMILES	CC(=O)N1CCN(CC1)C(=O)C(C)(C)C	""	"ENAMINE library"	""	ENAMINE
Z318139512	SMILES	CC(C)(C)C(=O)N1CCN(CC1)C(=O)C2CCCC2	""	"ENAMINE library"	""	ENAMINE
Z253390706	SMILES	O=C(CN1C=CC=N1)N2CCCC3CCCCC32	""	"ENAMINE library"	""	ENAMINE
Z109245238	SMILES	O=C(NC=1C=CC=CC1C(=O)N2CCCC2)C3CCC3	""	"ENAMINE library"	""	ENAMINE
Z54359913	SMILES	CC(SC=1C=CC=CN1)C(=O)N2CCC=3C=CC=CC3C2	""	"ENAMINE library"	""	ENAMINE
Z30833122	SMILES	FC=1C=CC(NC(=O)C2CCCC2)=C(Cl)C1	""	"ENAMINE library"	""	ENAMINE
Z299675812	SMILES	CC1CN(CCO1)C(=O)NCC=2C=CC(C)=CC2	""	"ENAMINE library"	""	ENAMINE
Z19728636	SMILES	CC(SC=1C=CC(Cl)=CC1)C(=O)N2CCOCC2	""	"ENAMINE library"	""	ENAMINE
Z371867930	SMILES	CC(C)NC(=O)NC=1C=CC(F)=CC1Cl	""	"ENAMINE library"	""	ENAMINE
Z448377914	SMILES	CC1CN(CCO1)C(=O)NCCN2C=CN=C2	""	"ENAMINE library"	""	ENAMINE
Z31735562	SMILES	COCC(=O)NC=1C=CC=C(NC(=O)C)C1	""	"DSI library"	""	DSI
Z1650040241	SMILES	CCC(=O)NC1CCNC1	""	"DSI library"	""	DSI
Z263785508	SMILES	COCC(=O)NC1=NN=C(C)S1	""	"DSI library"	""	DSI
Z275181224	SMILES	CCN1C=C(CNC(=O)C=2C=CC=NC2)C=N1	""	"DSI library"	""	DSI
Z276545932	SMILES	COC=1C=CC(NC=2N=CN=C3NC=NC23)=CC1	""	"DSI library"	""	DSI
Z241832786	SMILES	CN1CCN(CC1)C(=O)C2CCCN2	""	"DSI library"	""	DSI
Z437584380	SMILES	ClC=1C=CC(=CC1)C(=O)N2CCSCC2	""	"DSI library"	""	DSI
Z804566442	SMILES	CCC1=CC=C(S1)C(=O)NCC=2C=NN(C)C2	""	"DSI library"	""	DSI
Z2856434897	SMILES	NC(=O)C1CCN(CCC=2C=CC=CC2)CC1	""	"DSI library"	""	DSI
Z31432226	SMILES	O=C(N1CCCCCC1)C=2C=CC=3OCOC3C2	""	"DSI library"	""	DSI
Z26312102	SMILES	NC(=O)C=1C=CC(OCC=2C=CC=CC2)=CC1	""	"DSI library"	""	DSI
Z2856434858	SMILES	O[C@@H]1CCN(CC=2C=CC(Cl)=CC2)C1	""	"DSI library"	""	DSI
Z235449082	SMILES	OCC=1C=CC(=CC1)N2C=NC=3C=CC=CC23	""	"DSI library"	""	DSI
Z1401333862	SMILES	CN1C=CC(NCC=2C=CC=CC2)=N1	""	"DSI library"	""	DSI
Z1745658474	SMILES	NC(=O)C=1C=NC(=NC1)C(F)(F)F	""	"DSI library"	""	DSI
Z57299529	SMILES	C(CC=1C=CC=CC1)NC2=NC=3C=CC=CC3N2	""	"DSI library"	""	DSI
Z111666026	SMILES	O=C1NC=C(NCC=2C=CC=CC2)C(=O)N1	""	"DSI library"	""	DSI
Z1333043417	SMILES	CC=1N=CC=C(N1)N2CCC(N)CC2	""	"DSI library"	""	DSI
Z815264062	SMILES	CN1C=C(C(=O)O)C(=N1)C=2C=CN=CC2	""	"DSI library"	""	DSI
Z1722836661	SMILES	CN(C)C(=O)OCCN1C=CN=C1	""	"DSI library"	""	DSI
Z57627041	SMILES	NC(=O)C1CCN(CC1)C(=O)CC#N	""	"DSI library"	""	DSI
Z1437171658	SMILES	CNC(C)C=1C=NN(C)C1	""	"DSI library"	""	DSI
Z1891772663	SMILES	CC(=O)NC(C1CCOCC1)C(=O)O	""	"DSI library"	""	DSI
Z818732104	SMILES	CC(N)CN1CCOCC1	""	"DSI library"	""	DSI
Z235341991	SMILES	Cl.COC=1C=CC(C)=CC1NC(=O)CN	""	"DSI library"	""	DSI
Z2429435052	SMILES	Cl.CC(C)(O)CN1CC[C@H](N)C1	""	"DSI library"	""	DSI
Z1247413608	SMILES	CS(=O)(=O)N1CCC(O)CC1	""	"DSI library"	""	DSI
Z1245580425	SMILES	CC1CCCCN1CCN	""	"DSI library"	""	DSI
